Q108U0	Q108U0
Q7JII8	Q7JII8
Q7JII7	Q7JII7
Q00553	Q00553
Q9TUQ2	Q9TUQ2
Q2QL83	Q2QL83
Q07DX5	Q07DX5
Q2QLE5	Q2QLE5
Q9TSP5	Q9TSP5
Q2QLB4	Q2QLB4
Q2IBE4	Q2IBE4
Q00554	Q00554
Q09YH0	Q09YH0
Q00PJ2	Q00PJ2
Q5U820	Q5U820
Q2QLC5	Q2QLC5
Q07E42	Q07E42
Q2QL74	Q2QL74
Q07DZ6	Q07DZ6
Q2QLH0	Q2QLH0
Q6PQZ2	Q6PQZ2
Q2IBB3	Q2IBB3
Q07E16	Q07E16
Q5D1Z7	Q5D1Z7
Q9H1D0	Q9H1D0
Q00552	Q00552
P26362	P26362
Q7KZF4	Q7KZF4
Q8IYD8	Q8IYD8
A0A5F9ZHA1	A0A5F9ZHA1
O00308	O00308
P61875	P61875
Q13698	Q13698
P34712	P34712
P08592	P08592
Q9H9B1	Q9H9B1
P14340	P14340
P19634	P19634
Q01484	Q01484
P40763	P40763
Q00653	Q00653
Q92831	Q92831
P02640	P02640
O43683	O43683
P07293	P07293
Q13625	Q13625
Q6GX35	Q6GX35
E2IHW6	E2IHW6
O88393	O88393
Q9U489	Q9U489
Q9NZ94	Q9NZ94
P40818	P40818
P84634	P84634
P05107	P05107
Q0WYX8	Q0WYX8
P00452	P00452
P51825	P51825
O43312	O43312
P05106	P05106
P14738	P14738
Q09427	Q09427
Q9NK80	Q9NK80
P05556	P05556
P29317	P29317
O95405	O95405
Q9BYF1	Q9BYF1
P10686	P10686
P38968	P38968
P22515	P22515
Q02413	Q02413
P52630	P52630
A5YKK6	A5YKK6
P11171	P11171
O95163	O95163
Q9BE39	Q9BE39
O17087	O17087
Q9BXP5	Q9BXP5
O13936	O13936
Q86YC2	Q86YC2
P52179	P52179
Q9NQC7	Q9NQC7
P04035	P04035
Q9Y4F1	Q9Y4F1
P06756	P06756
Q91VS8	Q91VS8
Q9Y5B0	Q9Y5B0
O15164	O15164
P29990	P29990
Q9NQS7	Q9NQS7
P16535	P16535
Q8IRG6	Q8IRG6
Q13464	Q13464
Q9Q6P4	Q9Q6P4
Q96QB1	Q96QB1
Q03132	Q03132
P21675	P21675
Q96KQ7	Q96KQ7
Q80UG2	Q80UG2
Q9UPR3	Q9UPR3
A7ZUK2	A7ZUK2
Q86YV5	Q86YV5
Q6VMQ6	Q6VMQ6
Q9UPN9	Q9UPN9
Q9Y6C2	Q9Y6C2
P28749	P28749
P14585	P14585
O94258	O94258
P09983	P09983
Q92574	Q92574
P08575	P08575
P08514	P08514
Q9UPY3	Q9UPY3
P54132	P54132
Q5VZK9	Q5VZK9
J7QLC0	J7QLC0
P15436	P15436
P13612	P13612
Q5U249	Q5U249
Q9Y6Q9	Q9Y6Q9
Q8CJF7	Q8CJF7
Q8WYP5	Q8WYP5
Q14004	Q14004
Q9Y4B6	Q9Y4B6
O15550	O15550
Q9BZ95	Q9BZ95
Q14191	Q14191
Q9Y613	Q9Y613
Q7X2A1	Q7X2A1
Q04656	Q04656
Q920Q2	Q920Q2
Q12913	Q12913
Q07889	Q07889
P32004	P32004
P49792	P49792
Q63155	Q63155
Q06706	Q06706
P15941	P15941
P32521	P32521
Q2TAZ0	Q2TAZ0
Q01097	Q01097
Q9H2Y7	Q9H2Y7
Q8TEQ6	Q8TEQ6
P49790	P49790
Q24298	Q24298
Q9HCJ0	Q9HCJ0
Q5UB51	Q5UB51
P05769	P05769
P46531	P46531
P04050	P04050
Q12879	Q12879
C4R4Y0	C4R4Y0
Q12888	Q12888
P04775	P04775
Q2YHF0	Q2YHF0
P04275	P04275
P36594	P36594
P08775	P08775
Q8TDY2	Q8TDY2
P24928	P24928
P17763	P17763
P53420	P53420
P04052	P04052
A4L7I2	A4L7I2
A3RMR8	A3RMR8
A4L7I4	A4L7I4
Q9SP32	Q9SP32
O54952	O54952
P07207	P07207
P42345	P42345
O60673	O60673
Q7RTP6	Q7RTP6
Q02388	Q02388
Q6URW6	Q6URW6
A5YV76	A5YV76
P27708	P27708
Q00955	Q00955
P33334	P33334
P49327	P49327
P34369	P34369
O35923	O35923
P97929	P97929
A1Z9S6	A1Z9S6
O95071	O95071
I1WVY3	I1WVY3
Q96T58	Q96T58
Q8NEZ4	Q8NEZ4
Q8WZ42	Q8WZ42
